TINE/DOOCS address, file value
PETRA/Cms.MagnetPs/QB2_NOR_103/Strom.Soll, 151.95358
PETRA/Cms.MagnetPs/QB3_NOR_105/Strom.Soll, 138.01305
PETRA/Cms.MagnetPs/QB4_NOR_108/Strom.Soll, 103.94544
PETRA/Cms.MagnetPs/QB5_NOR_110/Strom.Soll, 145.21323
PETRA/Cms.MagnetPs/QA2_NOR_117/Strom.Soll, 73.763115
PETRA/Cms.MagnetPs/QA1_NOR_118/Strom.Soll, 13.568829
PETRA/Cms.MagnetPs/QA3_NOR_116/Strom.Soll, 100.18674
PETRA/Cms.MagnetPs/QA4_NOR_112/Strom.Soll, 112.59826
PETRA/Cms.MagnetPs/QA5_NOR_111/Strom.Soll, 150.97304
PETRA/Cms.MagnetPs/QA1_NOR_125/Strom.Soll, 13.711422
PETRA/Cms.MagnetPs/QA2_NOR_126/Strom.Soll, 74.032814
PETRA/Cms.MagnetPs/QA3_NOR_128/Strom.Soll, 100.16057
PETRA/Cms.MagnetPs/QA4_NOR_131/Strom.Soll, 112.67036
PETRA/Cms.MagnetPs/QA5_NOR_133/Strom.Soll, 150.97304
PETRA/Cms.MagnetPs/QA5_OL_154/Strom.Soll, 138.10918
PETRA/Cms.MagnetPs/QA4_OL_153/Strom.Soll, 102.37691
PETRA/Cms.MagnetPs/QA3_OL_149/Strom.Soll, 94.36656
PETRA/Cms.MagnetPs/QA2_OL_148/Strom.Soll, 48.064747
PETRA/Cms.MagnetPs/QA1_OL_147/Strom.Soll, 42.78985
PETRA/Cms.MagnetPs/QA1_OL_140/Strom.Soll, 42.94526
PETRA/Cms.MagnetPs/QA2_OL_139/Strom.Soll, 48.329105
PETRA/Cms.MagnetPs/QA3_OL_137/Strom.Soll, 94.27844
PETRA/Cms.MagnetPs/QA4_OL_134/Strom.Soll, 102.39613
PETRA/Cms.MagnetPs/QA5_OL_132/Strom.Soll, 138.16846
PETRA/Cms.MagnetPs/QB2_OL_125/Strom.Soll, 153.61183
PETRA/Cms.MagnetPs/QB1_OL_124/Strom.Soll, 41.958855
PETRA/Cms.MagnetPs/QB3_OL_126/Strom.Soll, 130.13248
PETRA/Cms.MagnetPs/QB4_OL_130/Strom.Soll, 112.90267
PETRA/Cms.MagnetPs/QB5_OL_131/Strom.Soll, 150.98532
PETRA/Cms.MagnetPs/QB1_OL_117/Strom.Soll, 41.861656
PETRA/Cms.MagnetPs/QB2_OL_116/Strom.Soll, 153.73253
PETRA/Cms.MagnetPs/QB3_OL_114/Strom.Soll, 129.6844
PETRA/Cms.MagnetPs/QB4_OL_111/Strom.Soll, 112.59826
PETRA/Cms.MagnetPs/QB5_OL_109/Strom.Soll, 150.8769
PETRA/Cms.MagnetPs/QA1_OL_101/Strom.Soll, 42.989586
PETRA/Cms.MagnetPs/QA2_OL_102/Strom.Soll, 48.330173
PETRA/Cms.MagnetPs/QA3_OL_103/Strom.Soll, 94.52838
PETRA/Cms.MagnetPs/QA4_OL_107/Strom.Soll, 102.53392
PETRA/Cms.MagnetPs/QA5_OL_108/Strom.Soll, 138.00984
