TINE/DOOCS address, file value
PETRA/Cms.MagnetPs/PKPDD_OR_87/Strom.Soll, 0.0
PETRA/Cms.MagnetPs/PDD_OR_87/Strom.Soll, 278.46964
PETRA/Cms.MagnetPs/PDE_OR_93/Strom.Soll, 397.76422
PETRA/Cms.MagnetPs/PKPDA_OR_99/Strom.Soll, 0.0
PETRA/Cms.MagnetPs/PDA_OR_99/Strom.Soll, 380.4676
PETRA/Cms.MagnetPs/PDC_NOR_53/Strom.Soll, -2.196011
PETRA/Cms.MagnetPs/PDC_NOR_99/Strom.Soll, -2.1045725
PETRA/Cms.MagnetPs/PDC_OL_143/Strom.Soll, -2.1009104
PETRA/Cms.MagnetPs/PDC_OL_97/Strom.Soll, -2.0356789
PETRA/Cms.MagnetPs/PDC_OL_74/Strom.Soll, -2.012619
PETRA/Cms.MagnetPs/S1/Strom.Soll, 477.82703
PETRA/Cms.MagnetPs/S2/Strom.Soll, 223.68341
PETRA/Cms.MagnetPs/S3/Strom.Soll, 477.9735
PETRA/Cms.MagnetPs/S4/Strom.Soll, 223.24602
PETRA/Cms.MagnetPs/Q1K/Strom.Soll, 215.04965
PETRA/Cms.MagnetPs/Q0K/Strom.Soll, 146.17212
PETRA/Cms.MagnetPs/Q6N/Strom.Soll, 439.8465
PETRA/Cms.MagnetPs/QD/Strom.Soll, 450.7273
PETRA/Cms.MagnetPs/QF/Strom.Soll, 450.8257
PETRA/Cms.MagnetPs/QK1/Strom.Soll, 408.0433
PETRA/Cms.MagnetPs/Q5K/Strom.Soll, 315.9022
PETRA/Cms.MagnetPs/Q7N/Strom.Soll, 293.71487
PETRA/Cms.MagnetPs/Q9N/Strom.Soll, 276.45303
PETRA/Cms.MagnetPs/Q0B/Strom.Soll, 317.89493
PETRA/Cms.MagnetPs/Q1/Strom.Soll, 414.33414
PETRA/Cms.MagnetPs/Q2B/Strom.Soll, 477.0021
PETRA/Cms.MagnetPs/Q3/Strom.Soll, 411.62762
PETRA/Cms.MagnetPs/Q0A/Strom.Soll, 280.06915
PETRA/Cms.MagnetPs/Q2A/Strom.Soll, 482.3408
PETRA/Cms.MagnetPs/QK3/Strom.Soll, 392.99545
PETRA/Cms.MagnetPs/Q4A/Strom.Soll, 410.44772
PETRA/Cms.MagnetPs/Q2K/Strom.Soll, 217.94958
PETRA/Cms.MagnetPs/Q4K/Strom.Soll, 214.9303
PETRA/Cms.MagnetPs/Q9N_W/Strom.Soll, 457.6341
PETRA/Cms.MagnetPs/Q6N_W/Strom.Soll, 522.6939
PETRA/Cms.MagnetPs/Q5N_W/Strom.Soll, 461.40952
PETRA/Cms.MagnetPs/Q4N_W/Strom.Soll, 425.8904
PETRA/Cms.MagnetPs/Q3N_W/Strom.Soll, 506.16858
PETRA/Cms.MagnetPs/Q2N_W/Strom.Soll, 491.63342
PETRA/Cms.MagnetPs/Q1N_W/Strom.Soll, 412.637
PETRA/Cms.MagnetPs/Q9N_N/Strom.Soll, 305.85654
PETRA/Cms.MagnetPs/Q6N_N/Strom.Soll, 524.5993
PETRA/Cms.MagnetPs/Q5N_N/Strom.Soll, 471.23886
PETRA/Cms.MagnetPs/Q4N_N/Strom.Soll, 411.63907
PETRA/Cms.MagnetPs/Q3N_N/Strom.Soll, 506.12167
PETRA/Cms.MagnetPs/Q2N_N/Strom.Soll, 519.55133
PETRA/Cms.MagnetPs/Q1N_N/Strom.Soll, 397.53305
PETRA/Cms.MagnetPs/Q7N_N/Strom.Soll, 267.8655
PETRA/Cms.MagnetPs/Q0N_O/Strom.Soll, 261.49686
PETRA/Cms.MagnetPs/Q1N_O/Strom.Soll, 177.23956
PETRA/Cms.MagnetPs/Q2N_OL/Strom.Soll, 268.47778
PETRA/Cms.MagnetPs/Q3N_OL/Strom.Soll, 322.80527
PETRA/Cms.MagnetPs/Q4N_OL/Strom.Soll, 288.67435
PETRA/Cms.MagnetPs/Q5N_S/Strom.Soll, 417.70328
PETRA/Cms.MagnetPs/Q4N_S/Strom.Soll, 422.61395
PETRA/Cms.MagnetPs/Q3N_S/Strom.Soll, 446.66605
PETRA/Cms.MagnetPs/Q2N_S/Strom.Soll, 461.42096
PETRA/Cms.MagnetPs/Q1N_S/Strom.Soll, 271.14655
PETRA/Cms.MagnetPs/Q0N_S/Strom.Soll, 463.3035
PETRA/Cms.MagnetPs/QQN_L/Strom.Soll, 58.27755
PETRA/Cms.MagnetPs/Q9N_L/Strom.Soll, 75.70655
PETRA/Cms.MagnetPs/Q8N_L/Strom.Soll, 41.514515
PETRA/Cms.MagnetPs/Q7N_L/Strom.Soll, 205.78806
PETRA/Cms.MagnetPs/Q6N_L/Strom.Soll, 188.59532
PETRA/Cms.MagnetPs/Q5N_L/Strom.Soll, 171.88623
PETRA/Cms.MagnetPs/Q4K_L/Strom.Soll, 163.18562
PETRA/Cms.MagnetPs/Q3K_L/Strom.Soll, 230.49544
PETRA/Cms.MagnetPs/Q2K_L/Strom.Soll, 226.88333
PETRA/Cms.MagnetPs/Q1K_L/Strom.Soll, 277.1668
PETRA/Cms.MagnetPs/Q0K_L/Strom.Soll, 183.52765
PETRA/Cms.MagnetPs/Q1K_R/Strom.Soll, 278.87714
PETRA/Cms.MagnetPs/Q2K_R/Strom.Soll, 407.2983
PETRA/Cms.MagnetPs/Q3K_R/Strom.Soll, 422.66202
PETRA/Cms.MagnetPs/Q4K_R/Strom.Soll, 192.83548
PETRA/Cms.MagnetPs/QA4_NOR_39/Strom.Soll, 114.81247
PETRA/Cms.MagnetPs/QA5_NOR_41/Strom.Soll, 151.49161
PETRA/Cms.MagnetPs/QA4_OL_61/Strom.Soll, 111.80892
PETRA/Cms.MagnetPs/QA5_OL_62/Strom.Soll, 151.38213
PETRA/Cms.MagnetPs/QA1_NOR_49/Strom.Soll, 43.104942
PETRA/Cms.MagnetPs/QA2_NOR_48/Strom.Soll, 48.775043
PETRA/Cms.MagnetPs/QA3_NOR_46/Strom.Soll, 94.0285
PETRA/Cms.MagnetPs/QA4_NOR_43/Strom.Soll, 102.476776
PETRA/Cms.MagnetPs/QA5_NOR_42/Strom.Soll, 139.17195
PETRA/Cms.MagnetPs/QA1_NOR_56/Strom.Soll, 42.46354
PETRA/Cms.MagnetPs/QA2_NOR_57/Strom.Soll, 47.840443
PETRA/Cms.MagnetPs/QA3_NOR_59/Strom.Soll, 93.99913
PETRA/Cms.MagnetPs/QA4_NOR_62/Strom.Soll, 102.183044
PETRA/Cms.MagnetPs/QA5_NOR_64/Strom.Soll, 138.1455
PETRA/Cms.MagnetPs/QA1_NOR_72/Strom.Soll, 13.714626
PETRA/Cms.MagnetPs/QA2_NOR_71/Strom.Soll, 73.98635
PETRA/Cms.MagnetPs/QA3_NOR_70/Strom.Soll, 100.400894
PETRA/Cms.MagnetPs/QA4_NOR_66/Strom.Soll, 112.980644
PETRA/Cms.MagnetPs/QA5_NOR_65/Strom.Soll, 150.89987
PETRA/Cms.MagnetPs/QA1_NOR_79/Strom.Soll, 13.479641
PETRA/Cms.MagnetPs/QA2_NOR_80/Strom.Soll, 73.603966
PETRA/Cms.MagnetPs/QA3_NOR_82/Strom.Soll, 99.991806
PETRA/Cms.MagnetPs/QA4_NOR_85/Strom.Soll, 112.461006
PETRA/Cms.MagnetPs/QA5_NOR_87/Strom.Soll, 150.92444
PETRA/Cms.MagnetPs/QB1_NOR_95/Strom.Soll, 31.550583
PETRA/Cms.MagnetPs/QB2_NOR_94/Strom.Soll, 152.04865
PETRA/Cms.MagnetPs/QB3_NOR_93/Strom.Soll, 138.30998
PETRA/Cms.MagnetPs/QB4_NOR_89/Strom.Soll, 104.18577
PETRA/Cms.MagnetPs/QB5_NOR_88/Strom.Soll, 145.09787
PETRA/Cms.MagnetPs/QB1_NOR_102/Strom.Soll, 31.563934
PETRA/Cms.MagnetPs/QB2_NOR_103/Strom.Soll, 151.95358
PETRA/Cms.MagnetPs/QB3_NOR_105/Strom.Soll, 138.01305
PETRA/Cms.MagnetPs/QB4_NOR_108/Strom.Soll, 103.94544
PETRA/Cms.MagnetPs/QB5_NOR_110/Strom.Soll, 145.21323
PETRA/Cms.MagnetPs/QA2_NOR_117/Strom.Soll, 73.763115
PETRA/Cms.MagnetPs/QA1_NOR_118/Strom.Soll, 13.568829
PETRA/Cms.MagnetPs/QA3_NOR_116/Strom.Soll, 100.18674
PETRA/Cms.MagnetPs/QA4_NOR_112/Strom.Soll, 112.59826
PETRA/Cms.MagnetPs/QA5_NOR_111/Strom.Soll, 150.97304
PETRA/Cms.MagnetPs/QA1_NOR_125/Strom.Soll, 13.711422
PETRA/Cms.MagnetPs/QA2_NOR_126/Strom.Soll, 74.032814
PETRA/Cms.MagnetPs/QA3_NOR_128/Strom.Soll, 100.16057
PETRA/Cms.MagnetPs/QA4_NOR_131/Strom.Soll, 112.67036
PETRA/Cms.MagnetPs/QA5_NOR_133/Strom.Soll, 150.97304
PETRA/Cms.MagnetPs/QA5_OL_154/Strom.Soll, 138.10918
PETRA/Cms.MagnetPs/QA4_OL_153/Strom.Soll, 102.37691
PETRA/Cms.MagnetPs/QA3_OL_149/Strom.Soll, 94.36656
PETRA/Cms.MagnetPs/QA2_OL_148/Strom.Soll, 48.064747
PETRA/Cms.MagnetPs/QA1_OL_147/Strom.Soll, 42.78985
PETRA/Cms.MagnetPs/QA1_OL_140/Strom.Soll, 42.94526
PETRA/Cms.MagnetPs/QA2_OL_139/Strom.Soll, 48.329105
PETRA/Cms.MagnetPs/QA3_OL_137/Strom.Soll, 94.27844
PETRA/Cms.MagnetPs/QA4_OL_134/Strom.Soll, 102.39613
PETRA/Cms.MagnetPs/QA5_OL_132/Strom.Soll, 138.16846
PETRA/Cms.MagnetPs/QB2_OL_125/Strom.Soll, 153.61183
PETRA/Cms.MagnetPs/QB1_OL_124/Strom.Soll, 41.958855
PETRA/Cms.MagnetPs/QB3_OL_126/Strom.Soll, 130.13248
PETRA/Cms.MagnetPs/QB4_OL_130/Strom.Soll, 112.90267
PETRA/Cms.MagnetPs/QB5_OL_131/Strom.Soll, 150.98532
PETRA/Cms.MagnetPs/QB1_OL_117/Strom.Soll, 41.861656
PETRA/Cms.MagnetPs/QB2_OL_116/Strom.Soll, 153.73253
PETRA/Cms.MagnetPs/QB3_OL_114/Strom.Soll, 129.6844
PETRA/Cms.MagnetPs/QB4_OL_111/Strom.Soll, 112.59826
PETRA/Cms.MagnetPs/QB5_OL_109/Strom.Soll, 150.8769
PETRA/Cms.MagnetPs/QA1_OL_101/Strom.Soll, 42.989586
PETRA/Cms.MagnetPs/QA2_OL_102/Strom.Soll, 48.330173
PETRA/Cms.MagnetPs/QA3_OL_103/Strom.Soll, 94.52838
PETRA/Cms.MagnetPs/QA4_OL_107/Strom.Soll, 102.53392
PETRA/Cms.MagnetPs/QA5_OL_108/Strom.Soll, 138.00984
PETRA/Cms.MagnetPs/QA1_OL_94/Strom.Soll, 42.73858
PETRA/Cms.MagnetPs/QA2_OL_93/Strom.Soll, 48.13898
PETRA/Cms.MagnetPs/QA3_OL_91/Strom.Soll, 94.04773
PETRA/Cms.MagnetPs/QA4_OL_88/Strom.Soll, 101.98865
PETRA/Cms.MagnetPs/QA5_OL_86/Strom.Soll, 138.28755
PETRA/Cms.MagnetPs/QA1_OL_78/Strom.Soll, 43.206413
PETRA/Cms.MagnetPs/QA2_OL_79/Strom.Soll, 48.360615
PETRA/Cms.MagnetPs/QA3_OL_80/Strom.Soll, 94.795944
PETRA/Cms.MagnetPs/QA4_OL_84/Strom.Soll, 102.58786
PETRA/Cms.MagnetPs/QA5_OL_85/Strom.Soll, 138.14816
PETRA/Cms.MagnetPs/QA1_OL_71/Strom.Soll, 42.8785
PETRA/Cms.MagnetPs/QA2_OL_70/Strom.Soll, 47.80733
PETRA/Cms.MagnetPs/QA3_OL_68/Strom.Soll, 94.98981
PETRA/Cms.MagnetPs/QA4_OL_65/Strom.Soll, 102.768906
PETRA/Cms.MagnetPs/QA5_OL_63/Strom.Soll, 138.1236
PETRA/Cms.MagnetPs/Q0B_NR_60/Strom.Soll, 150.90147
PETRA/Cms.MagnetPs/Q3_NR_62/Strom.Soll, 120.92797
PETRA/Cms.MagnetPs/Q2_NR_67/Strom.Soll, 84.90732
PETRA/Cms.MagnetPs/Q1_NR_68/Strom.Soll, 123.27249
PETRA/Cms.MagnetPs/Q1_NR_75/Strom.Soll, 122.14936
PETRA/Cms.MagnetPs/Q2_NR_76/Strom.Soll, 112.702934
PETRA/Cms.MagnetPs/Q3_NR_80/Strom.Soll, 69.20546
PETRA/Cms.MagnetPs/Q0B_NR_82/Strom.Soll, 106.70919
PETRA/Cms.MagnetPs/Q3_NR_85/Strom.Soll, 68.30344
PETRA/Cms.MagnetPs/Q2_NR_89/Strom.Soll, 111.95739
PETRA/Cms.MagnetPs/Q1_NR_90/Strom.Soll, 122.0073
PETRA/Cms.MagnetPs/Q1_NR_97/Strom.Soll, 140.96799
PETRA/Cms.MagnetPs/Q2_NR_98/Strom.Soll, 104.331566
PETRA/Cms.MagnetPs/Q3_NR_103/Strom.Soll, 112.69332
PETRA/Cms.MagnetPs/Q0B_NR_104/Strom.Soll, 159.30222
PETRA/Cms.MagnetPs/Q1_NR_112/Strom.Soll, 335.3343
PETRA/Cms.MagnetPs/Q2B_NR_119/Strom.Soll, 474.47983
PETRA/Cms.MagnetPs/Q3_NR_126/Strom.Soll, 419.82846
PETRA/Cms.MagnetPs/QF_NR_133/Strom.Soll, 505.4808
PETRA/Cms.MagnetPs/Q01_OR_9/Strom.Soll, 489.98547
PETRA/Cms.MagnetPs/Q02_OR_12/Strom.Soll, 450.05466
PETRA/Cms.MagnetPs/Q03_OR_16/Strom.Soll, 216.2926
PETRA/Cms.MagnetPs/Q04_OR_24/Strom.Soll, 343.8224
PETRA/Cms.MagnetPs/Q05_OR_27/Strom.Soll, 554.7454
PETRA/Cms.MagnetPs/Q06_OR_30/Strom.Soll, 344.3511
PETRA/Cms.MagnetPs/PDG_OR_31/Strom.Soll, 1.570819
PETRA/Cms.MagnetPs/PDG_OR_34/Strom.Soll, -1.570819
PETRA/Cms.MagnetPs/Q07_OR_38/Strom.Soll, 363.2648
PETRA/Cms.MagnetPs/PDG_OR_40/Strom.Soll, -1.570819
PETRA/Cms.MagnetPs/Q08_OR_41/Strom.Soll, 500.92374
PETRA/Cms.MagnetPs/PDG_OR_43/Strom.Soll, 1.570819
PETRA/Cms.MagnetPs/Q7N_OR_45/Strom.Soll, 268.22028
PETRA/Cms.MagnetPs/Q9N_OR_53/Strom.Soll, 268.2592
PETRA/Cms.MagnetPs/Q0B_OR_60/Strom.Soll, 147.76122
PETRA/Cms.MagnetPs/Q3_OR_62/Strom.Soll, 108.8983
PETRA/Cms.MagnetPs/Q2_OR_67/Strom.Soll, 110.60782
PETRA/Cms.MagnetPs/Q1_OR_68/Strom.Soll, 141.83957
PETRA/Cms.MagnetPs/Q1_OR_75/Strom.Soll, 122.867676
PETRA/Cms.MagnetPs/Q2_OR_76/Strom.Soll, 112.8733
PETRA/Cms.MagnetPs/Q3_OR_80/Strom.Soll, 69.595856
PETRA/Cms.MagnetPs/Q0B_OR_82/Strom.Soll, 106.545235
PETRA/Cms.MagnetPs/Q3_OR_85/Strom.Soll, 69.09865
PETRA/Cms.MagnetPs/Q2_OR_89/Strom.Soll, 112.04017
PETRA/Cms.MagnetPs/Q1_OR_90/Strom.Soll, 121.59341
PETRA/Cms.MagnetPs/Q1_OR_97/Strom.Soll, 141.44864
PETRA/Cms.MagnetPs/Q2_OR_98/Strom.Soll, 103.2015
PETRA/Cms.MagnetPs/Q3_OR_103/Strom.Soll, 112.3355
PETRA/Cms.MagnetPs/Q0B_OR_104/Strom.Soll, 159.74603
PETRA/Cms.MagnetPs/Q1_OR_112/Strom.Soll, 335.74283
PETRA/Cms.MagnetPs/Q2B_OR_119/Strom.Soll, 473.33655
PETRA/Cms.MagnetPs/Q3_OR_126/Strom.Soll, 419.85135
PETRA/Cms.MagnetPs/QF_OR_133/Strom.Soll, 506.20865
PETRA/Cms.MagnetPs/QS_W1/Strom.Soll, -4.0393143
PETRA/Cms.MagnetPs/QS_W2/Strom.Soll, 12.978312
PETRA/Cms.MagnetPs/QS_W3/Strom.Soll, 5.0946903
PETRA/Cms.MagnetPs/QS_W4/Strom.Soll, -2.8257806
PETRA/Cms.MagnetPs/QS_N1/Strom.Soll, -5.1727395
PETRA/Cms.MagnetPs/QS_N2/Strom.Soll, 2.2055097
PETRA/Cms.MagnetPs/QS_N3/Strom.Soll, -6.084835
PETRA/Cms.MagnetPs/QS_N4/Strom.Soll, 4.1903768
PETRA/Cms.MagnetPs/QS_NO1/Strom.Soll, -3.5742257
PETRA/Cms.MagnetPs/QS_NO2/Strom.Soll, 1.1158011
PETRA/Cms.MagnetPs/QS_O3/Strom.Soll, -4.2997823
PETRA/Cms.MagnetPs/QS_O4/Strom.Soll, 5.614711
PETRA/Cms.MagnetPs/QS1/Strom.Soll, -4.901285
PETRA/Cms.MagnetPs/QS2/Strom.Soll, 0.0
PETRA/Cms.MagnetPs/QS3/Strom.Soll, 0.0
PETRA/Cms.MagnetPs/QS4/Strom.Soll, 2.7999167
PETRA/Cms.MagnetPs/Q0A_NOL_39/Strom.Soll, 468.46823
PETRA/Cms.MagnetPs/Kompensation/Strom.Soll, 186.89955
PETRA/Cms.MagnetPs/PKDK_NOL_129/Strom.Soll, 0.5015955
PETRA/Cms.MagnetPs/PKDK_NOL_115/Strom.Soll, -0.1491168
PETRA/Cms.MagnetPs/PKDK_NOL_100/Strom.Soll, 0.25188494
PETRA/Cms.MagnetPs/PKDK_NOL_86/Strom.Soll, -0.5841076
PETRA/Cms.MagnetPs/PKDK_NOL_72/Strom.Soll, 0.6596387
PETRA/Cms.MagnetPs/PKDK_NOL_57/Strom.Soll, -0.88852096
PETRA/Cms.MagnetPs/PKDK_NOL_43/Strom.Soll, 1.1143134
PETRA/Cms.MagnetPs/PKDK_NOL_27/Strom.Soll, -0.023345992
PETRA/Cms.MagnetPs/PCH_NOL_7/Strom.Soll, -0.13423945
PETRA/Cms.MagnetPs/PCH_NOR_9/Strom.Soll, 0.014991789
PETRA/Cms.MagnetPs/PCH_NOR_24/Strom.Soll, -0.26475957
PETRA/Cms.MagnetPs/PCH_NOR_32/Strom.Soll, 0.3082472
PETRA/Cms.MagnetPs/PKH_NOR_40/Strom.Soll, -0.48729035
PETRA/Cms.MagnetPs/PKH_NOR_47/Strom.Soll, -0.03948219
PETRA/Cms.MagnetPs/PKH_NOR_58/Strom.Soll, -0.3524787
PETRA/Cms.MagnetPs/PKH_NOR_63/Strom.Soll, -1.2769341
PETRA/Cms.MagnetPs/PKH_NOR_70/Strom.Soll, -0.37902904
PETRA/Cms.MagnetPs/PKH_NOR_81/Strom.Soll, -0.8157364
PETRA/Cms.MagnetPs/PKH_NOR_86/Strom.Soll, 0.24799395
PETRA/Cms.MagnetPs/PKH_NOR_93/Strom.Soll, -0.6746305
PETRA/Cms.MagnetPs/PKH_NOR_104/Strom.Soll, -0.476304
PETRA/Cms.MagnetPs/PKH_NOR_109/Strom.Soll, -0.4378518
PETRA/Cms.MagnetPs/PKH_NOR_116/Strom.Soll, -0.53318125
PETRA/Cms.MagnetPs/PKH_NOR_127/Strom.Soll, -0.13481165
PETRA/Cms.MagnetPs/PKH_NOR_132/Strom.Soll, -0.46520323
PETRA/Cms.MagnetPs/PKH_OL_149/Strom.Soll, -0.6663907
PETRA/Cms.MagnetPs/PKH_OL_138/Strom.Soll, -0.16181977
PETRA/Cms.MagnetPs/PKH_OL_133/Strom.Soll, -0.065803654
PETRA/Cms.MagnetPs/PKH_OL_126/Strom.Soll, -0.046577543
PETRA/Cms.MagnetPs/PKH_OL_115/Strom.Soll, -0.18734014
PETRA/Cms.MagnetPs/PKH_OL_110/Strom.Soll, -0.2033619
PETRA/Cms.MagnetPs/PKH_OL_103/Strom.Soll, -0.25692034
PETRA/Cms.MagnetPs/PKH_OL_92/Strom.Soll, -0.7244124
PETRA/Cms.MagnetPs/PKH_OL_87/Strom.Soll, 1.5795165
PETRA/Cms.MagnetPs/PKH_OL_80/Strom.Soll, -0.30658782
PETRA/Cms.MagnetPs/PKH_OL_69/Strom.Soll, 0.3221518
PETRA/Cms.MagnetPs/PKH_OL_64/Strom.Soll, 0.9075182
PETRA/Cms.MagnetPs/PCH_OL_55/Strom.Soll, -0.35780022
PETRA/Cms.MagnetPs/PCH_OL_41/Strom.Soll, 1.1375449
PETRA/Cms.MagnetPs/PCH_OL_32/Strom.Soll, -1.5677863
PETRA/Cms.MagnetPs/PCH_OL_19/Strom.Soll, 1.3461711
PETRA/Cms.MagnetPs/PCH_OL_7/Strom.Soll, -1.0054798
PETRA/Cms.MagnetPs/PCH_OR_15/Strom.Soll, -0.02620702
PETRA/Cms.MagnetPs/PCH_OR_25/Strom.Soll, 0.34458226
PETRA/Cms.MagnetPs/PCH_OR_29/Strom.Soll, -0.33989018
PETRA/Cms.MagnetPs/PCH_OR_44/Strom.Soll, -0.1597026
PETRA/Cms.MagnetPs/PKDK_OR_49/Strom.Soll, 0.9283465
PETRA/Cms.MagnetPs/PKH_OR_61/Strom.Soll, -1.1249564
PETRA/Cms.MagnetPs/PKH_OR_64/Strom.Soll, 1.2205148
PETRA/Cms.MagnetPs/PKH_OR_79/Strom.Soll, -4.0095596
